Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description
370235,ST JOHN BROKEN ARROW,1000 WEST BOISE CIRCLE,BROKEN ARROW,OK,74012,OK - Tulsa
380082,PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,MILWAUKIE,OR,97222,OR - Portland
390003,BLOOMSBURG HOSPITAL,549 EAST FAIR STREET,BLOOMSBURG,PA,17815,PA - Danville
390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,300 HALKET STREET,PITTSBURGH,PA,15213,PA - Pittsburgh
390157,OHIO VALLEY GENERAL HOSPITAL,25 HECKEL ROAD,MCKEES ROCKS,PA,15136,PA - Pittsburgh
390198,MILLCREEK COMMUNITY HOSPITAL,5515 PEACH STREET,ERIE,PA,16509,PA - Erie
390266,GROVE CITY MEDICAL CENTER,631 NORTH BROAD STREET EXT.,GROVE CITY,PA,16127,PA - Pittsburgh
430008,BROOKINGS HOSPITAL,300 22ND AVE,BROOKINGS,SD,57006,SD - Sioux Falls
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,38372,TN - Memphis
440115,HUMBOLDT GENERAL HOSPITAL INC,3525 CHERE CAROL RD,HUMBOLDT,TN,38343,TN - Jackson
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,38019,TN - Memphis
440174,HAYWOOD PARK COMMUNITY HOSPITAL,2545 N WASHINGTON AVE,BROWNSVILLE,TN,38012,TN - Memphis
450073,COGDELL MEMORIAL HOSPITAL,1700 COGDELL BLVD,SNYDER,TX,79549,TX - Lubbock
450210,ETMC CARTHAGE,409 WEST COTTAGE,CARTHAGE,TX,75633,LA - Shreveport
450283,COZBY-GERMANY HOSPITAL,707 N WALDRIP,GRAND SALINE,TX,75140,TX - Tyler
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,79201,TX - Amarillo
450370,COLUMBUS COMMUNITY HOSPITAL,110 SHULT DR,COLUMBUS,TX,78934,TX - Houston
450373,EAST TEXAS MEDICAL CENTER MOUNT VERNON,500 S STATE HWY 37,MOUNT VERNON,TX,75457,TX - Tyler
450539,COVENANT HOSPITAL PLAINVIEW,2601 DIMMITT RD,PLAINVIEW,TX,79072,TX - Lubbock
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,75013,TX - Dallas
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,AL - Montgomery
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,AL - Mobile
10066,FLORALA MEMORIAL HOSPITAL,24273 FIFTH AVENUE,FLORALA,AL,36442,FL - Pensacola
10110,BULLOCK COUNTY HOSPITAL,102 WEST CONECUH AVENUE,UNION SPRINGS,AL,36089,AL - Montgomery
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,NM - Albuquerque
40069,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,AR,72315,TN - Memphis
50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,CA - San Diego
50434,COLUSA REGIONAL MEDICAL CENTER,199 EAST WEBSTER ST,COLUSA,CA,95932,CA - Sacramento
100139,TRI COUNTY HOSPITAL - WILLISTON,125 SW 7TH ST,WILLISTON,FL,32696,FL - Gainesville
110111,MCDUFFIE REGIONAL MEDICAL CENTER,"521 HILL STREET, SW",THOMSON,GA,30824,GA - Augusta
110121,GRADY GENERAL HOSPITAL,"1155 5TH STREET, SE",CAIRO,GA,39828,FL - Tallahassee
110194,DONALSONVILLE HOSPITAL INC,102 HOSPITAL CIR,DONALSONVILLE,GA,39845,AL - Dothan
140300,PROVIDENT HOSPITAL OF CHICAGO,500 E 51ST ST,CHICAGO,IL,60615,IL - Chicago
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,IN - Fort Wayne
150165,FRANCISCAN PHYSICIANS HOSPITAL LLC,701 SUPERIOR AVE,MUNSTER,IN,46321,IN - Munster
160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,IA - Des Moines
170074,GEARY COMMUNITY HOSPITAL,1102 ST MARY'S ROAD,JUNCTION CITY,KS,66441,KS - Topeka
170094,COFFEY COUNTY HOSPITAL,801 NORTH 4TH STREET,BURLINGTON,KS,66839,KS - Topeka
170110,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,415 N MAIN STREET,ULYSSES,KS,67880,KS - Wichita
170200,VIA CHRISTI HOSPITAL WICHITA ST TERESA INC,14800 WEST ST TERESA,WICHITA,KS,67235,KS - Wichita
190011,E A CONWAY MEDICAL CENTER,4864 JACKSON STREET,MONROE,LA,71202,LA - Monroe
190184,CITIZENS MEDICAL CENTER,7939 U S HWY 165 SOUTH,COLUMBIA,LA,71418,LA - Monroe
190218,SABINE MEDICAL CENTER,240 HIGHLAND DRIVE,MANY,LA,71449,LA - Shreveport
230078,COMMUNITY HOSPITAL,400 MEDICAL PARK DR,WATERVLIET,MI,49098,MI - St. Joseph
250038,MADISON RIVER OAKS MEDICAL CENTER,161 RIVER OAKS DRIVE,CANTON,MS,39046,MS - Jackson
250051,KILMICHAEL HOSPITAL,301 LAMAR AVENUE,KILMICHAEL,MS,39747,MS - Jackson
250124,MAGEE GENERAL HOSPITAL,300 3RD AVE SE,MAGEE,MS,39111,MS - Jackson
260004,COOPER COUNTY MEMORIAL HOSPITAL,17651 B HWY,BOONVILLE,MO,65233,MO - Columbia
260147,SAC-OSAGE HOSPITAL,700 GIESLER DRIVE,OSCEOLA,MO,64776,MO - Kansas City
270074,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,59417,MT - Great Falls
320037,CIBOLA GENERAL HOSPITAL,1016 ROOSEVELT AVENUE,GRANTS,NM,87020,NM - Albuquerque
320061,GALLUP INDIAN MEDICAL CENTER,516 E NIZHONI BLVD,GALLUP,NM,87301,NM - Albuquerque
320067,GUADALUPE COUNTY HOSPITAL,117 CAMINO DE VIDA,SANTA ROSA,NM,88435,NM - Albuquerque
320084,ROOSEVELT GENERAL HOSPITAL,42121 US HIGHWAY 70,PORTALES,NM,88130,TX - Lubbock
330249,"COMMUNITY MEMORIAL HOSPITAL, INC",150 BROAD STREET,HAMILTON,NY,13346,NY - Syracuse
360130,AMHERST HOSPITAL,254 CLEVELAND AVENUE,AMHERST,OH,44001,OH - Elyria
360189,MADISON COUNTY HOSPITAL INC,210 NORTH MAIN STREET,LONDON,OH,43140,OH - Columbus
370011,MERCY HOSPITAL EL RENO,2115 PARK VIEW DRIVE,EL RENO,OK,73036,OK - Oklahoma City
370041,BRISTOW MEDICAL CENTER,700 W. 7TH,BRISTOW,OK,74010,OK - Tulsa
370183,HENRYETTA MEDICAL CENTER,DEWEY BARTLETT ST AND MAIN ST,HENRYETTA,OK,74437,OK - Tulsa
370229,INTEGRIS SEMINOLE MEDICAL CENTER,2401 WRANGLER BOULEVARD,SEMINOLE,OK,74868,OK - Oklahoma City
390008,ELLWOOD CITY HOSPITAL,724 PERSHING STREET,ELLWOOD CITY,PA,16117,PA - Pittsburgh
390117,UPMC BEDFORD,10455 LINCOLN HIGHWAY,EVERETT,PA,15537,PA - Altoona
390184,HIGHLANDS HOSPITAL,401 EAST MURPHY AVENUE,CONNELLSVILLE,PA,15425,PA - Pittsburgh
420011,CANNON MEMORIAL HOSPITAL,123 MEDICAL PARK DRIVE PO BOX 188,PICKENS,SC,29671,SC - Greenville
420016,BARNWELL COUNTY HOSPITAL,PO BOX 588  811  REYNOLDS ROAD,BARNWELL,SC,29812,SC - Columbia
430081,PHS INDIAN HOSPITAL AT PINE RIDGE,EAST HIGHWAY 18,PINE RIDGE,SD,57770,SD - Rapid City
440168,METHODIST HEALTHCARE FAYETTE HOSPITAL,214 LAKEVIEW RD,SOMERVILLE,TN,38068,TN - Memphis
450078,ANSON GENERAL HOSPITAL,101 AVENUE J,ANSON,TX,79501,TX - Abilene
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,720 HOSPITAL DRIVE,ANDREWS,TX,79714,TX - Lubbock
450155,HEREFORD REGIONAL MEDICAL CENTER,801 EAST THIRD,HEREFORD,TX,79045,TX - Amarillo
450221,MOORE COUNTY HOSPITAL DISTRICT,224 E SECOND STREET,DUMAS,TX,79029,TX - Amarillo
450253,BELLVILLE GENERAL HOSPITAL,44 N CUMMINGS,BELLVILLE,TX,77418,TX - Houston
450306,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,STAMFORD,TX,79553,TX - Abilene
450547,EAST TEXAS MEDICAL CENTER QUITMAN,117 WINNSBORO STREET,QUITMAN,TX,75783,TX - Tyler
450694,EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER RD,EL CAMPO,TX,77437,TX - Houston
450698,LAMB HEALTHCARE CENTER,1500 S SUNSET,LITTLEFIELD,TX,79339,TX - Lubbock
450841,BROWNSVILLE SURGICAL HOSPITAL,4750 NORTH EXPRESSWAY,BROWNSVILLE,TX,78526,TX - Harlingen
460011,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,UT - Salt Lake City
510053,ST JOSEPH HOSPITAL,1 AMALIA DRIVE,BUCKHANNON,WV,26201,WV - Charleston
530008,RIVERTON MEMORIAL HOSPITAL,2100 W SUNSET DR,RIVERTON,WY,82501,WY - Casper
530011,MEMORIAL HOSPITAL SWEETWATER COUNTY,1200 COLLEGE DRIVE,ROCK SPRINGS,WY,82901,UT - Salt Lake City
530025,IVINSON MEMORIAL HOSPITAL,255 N 30TH,LARAMIE,WY,82072,CO - Fort Collins
670052,DOCTORS HOSPITAL,1901 DOCTORS HOSPITAL DRIVE,BRIDGEPORT,TX,76426,TX - Dallas
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,AZ - Phoenix
50435,FALLBROOK HOSPITAL,624 E ELDER ST,FALLBROOK,CA,92028,CA - San Diego
60103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DRIVE,LOUISVILLE,CO,80027,CO - Boulder
110059,HART COUNTY HOSPITAL,"138 W GIBSON STREET,  P O BOX 280",HARTWELL,GA,30643,GA - Atlanta
110190,FLINT RIVER HOSPITAL,"509 SUMTER STREET, BOX 770",MONTEZUMA,GA,31063,GA - Macon
190297,DOCTORS HOSPITAL AT DEER CREEK LLC,815 SOUTH 10TH STREET,LEESVILLE,LA,71446,LA - Alexandria
240022,SANFORD  WORTHINGTON MEDICAL CENTER,1018 SIXTH AVENUE PO BOX 997,WORTHINGTON,MN,56187,SD - Sioux Falls
260080,RIPLEY COUNTY MEMORIAL HOSPITAL,109 PLUM ST,DONIPHAN,MO,63935,MO - St. Louis
320017,LOVELACE WOMEN'S HOSPITAL,4701 MONTGOMERY BOULEVARD NE,ALBUQUERQUE,NM,87109,NM - Albuquerque
380005,ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,ASHLAND,OR,97520,OR - Medford
380033,SACRED HEART UNIVERSITY DISTRICT,1255 HILYARD STREET,EUGENE,OR,97401,OR - Eugene
390112,WINDBER HOSPITAL,600 SOMERSET AVENUE,WINDBER,PA,15963,PA - Johnstown
100314,WEST KENDALL BAPTIST HOSPITAL,9555 SW 162 AVE,MIAMI,FL,33196,FL - Miami
450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,125 NEWMAN ST,FAIRFIELD,TX,75840,TX - Waco
460013,MOUNTAIN VIEW HOSPITAL,1000 EAST 100 NORTH,PAYSON,UT,84651,UT - Provo
460015,LOGAN REGIONAL HOSPITAL,1400 NORTH 500 EAST,LOGAN,UT,84341,UT - Salt Lake City
520206,AURORA MEDICAL CENTER,36500 AURORA DRIVE,SUMMIT,WI,53066,WI - Milwaukee
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,4400 LONG PRAIRIE ROAD,FLOWER MOUND,TX,75028,TX - Dallas
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,AL - Dothan
30022,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,AZ - Phoenix
30071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,NM - Albuquerque
30078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,AZ - Phoenix
30113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,AZ - Phoenix
50167,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,FRENCH CAMP,CA,95231,CA - Stockton
50189,GEORGE L MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,CA,93930,CA - Salinas
50192,ADVENTIST MEDICAL CENTER - REEDLEY,372 W CYPRESS AVE,REEDLEY,CA,93654,CA - Fresno
50352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHO,CA,96158,CA - Sacramento
50357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,CA - Santa Barbara
50411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,CA - Los Angeles
50546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,CA - Bakersfield
50547,SONOMA DEVELOPMENTAL CENTER,P O BOX 1493,ELDRIDGE,CA,95431,CA - Santa Rosa
50609,KAISER FOUNDATION HOSPITAL ANAHEIM,441 N LAKEVIEW AVENUE,ANAHEIM,CA,92807,CA - Orange County
50686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",10800 MAGNOLIA AVENUE,RIVERSIDE,CA,92505,CA - San Bernardino
50723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,CA - Los Angeles
50744,WESTERN MEDICAL CENTER HOSP ANAHEIM,1025 S ANAHEIM BLVD,ANAHEIM,CA,92805,CA - Orange County
50745,CHAPMAN MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,CA - Orange County
60043,KEEFE MEMORIAL HOSPITAL,602 N 6TH W ST,CHEYENNE WELLS,CO,80810,CO - Colorado Springs
60075,VALLEY VIEW HOSPITAL ASSOCIATION,1906 BLAKE AVE,GLENWOOD SPRING,CO,81601,CO - Grand Junction
110113,BURKE MEDICAL CENTER,351 LIBERTY ST,WAYNESBORO,GA,30830,GA - Augusta
120019,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,KEALAKEKUA,HI,96750,HI - Honolulu
160040,SARTORI MEMORIAL HOSPITAL,515 COLLEGE STREET,CEDAR FALLS,IA,50613,IA - Waterloo
160124,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,SD - Sioux Falls
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124,KS - Wichita
170033,CENTRAL KANSAS MEDICAL CENTER,3515 BROADWAY ST,GREAT BEND,KS,67530,KS - Wichita
170039,SUMNER REGIONAL MEDICAL CENTER,1323 NORTH A ST,WELLINGTON,KS,67152,KS - Wichita
170150,SOUTH CENTRAL KS  MED CENTER,6401 PATTERSON PARKWAY,ARKANSAS CITY,KS,67005,KS - Wichita
210045,EDWARD MCCREADY MEMORIAL HOSPITAL,201 HALL HIGHWAY,CRISFIELD,MD,21817,MD - Salisbury
230297,KARMANOS CANCER CENTER,4100 JOHN R,DETROIT,MI,48201,MI - Detroit
240006,OLMSTED MEDICAL CENTER,1650 FOURTH STREET SOUTHEAST,ROCHESTER,MN,55904,MN - Rochester
240019,ESSENTIA HEALTH DULUTH,502 EAST SECOND STREET,DULUTH,MN,55805,MN - Duluth
240061,MAYO CLINIC METHODIST HOSPITAL,201 WEST CENTER STREET,ROCHESTER,MN,55902,MN - Rochester
250027,WINSTON MEDICAL CENTER & SWINGBED,562 EAST MAIN STREET,LOUISVILLE,MS,39339,MS - Jackson
250134,WHITFIELD MEDICAL SURGICAL HOSPITAL,"3550 HWY 468 W, BLDG 60",WHITFIELD,MS,39193,MS - Jackson
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,MO - Kansas City
320033,LOS ALAMOS MEDICAL CENTER,3917 WEST ROAD,LOS ALAMOS,NM,87544,NM - Albuquerque
320059,NORTHERN NAVAJO MEDICAL CENTER,US HWY 491 NORTH,SHIPROCK,NM,87420,NM - Albuquerque
320060,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,ROUTE 301 NORTH,ZUNI,NM,87327,NM - Albuquerque
320062,CROWNPOINT HEALTHCARE FACILITY,JUNCTION OF HWY 371,CROWNPOINT,NM,87313,NM - Albuquerque
330268,COBLESKILL REGIONAL HOSPITAL,178 GRANDVIEW DRIVE,COBLESKILL,NY,12043,NY - Albany
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,BELCOURT,ND,58316,ND - Grand Forks
360356,"PHYSICIAN'S CHOICE HOSPITAL - FREMONT, LLC",2390 ENTERPRISE DRIVE,FREMONT,OH,43420,OH - Toledo
370007,NEWMAN MEMORIAL HOSPITAL,905 SOUTH MAIN STREET,SHATTUCK,OK,73858,OK - Oklahoma City
370080,SHARE MEMORIAL HOSPITAL,800 SHARE DRIVE,ALVA,OK,73717,OK - Oklahoma City
370103,"SAYRE MEMORIAL HOSPITAL, INC",911 HOSPITAL DRIVE,SAYRE,OK,73662,OK - Oklahoma City
370139,PERRY MEMORIAL HOSPITAL,501 FOURTEENTH STREET,PERRY,OK,73077,OK - Oklahoma City
370173,CLAREMORE INDIAN HOSPITAL,101 SOUTH MOORE AVE,CLAREMORE,OK,74017,OK - Tulsa
380029,SILVERTON HOSPITAL,342 FAIRVIEW STREET,SILVERTON,OR,97381,OR - Portland
380037,PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,NEWBERG,OR,97132,OR - Portland
390062,NASON HOSPITAL,105 NASON DRIVE,ROARING SPRING,PA,16673,PA - Altoona
430048,SPEARFISH REGIONAL HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,SD - Rapid City
440181,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,38008,TN - Jackson
440200,STONES RIVER HOSPITAL & DEKALB COMMUNITY HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190,TN - Nashville
450162,GRACE MEDICAL CENTER,2412 50TH ST,LUBBOCK,TX,79412,TX - Lubbock
450214,GULF COAST MEDICAL CENTER,10141 US 59 NORTH,WHARTON,TX,77488,TX - Houston
450293,FRIO REGIONAL HOSPITAL,200 S IH 35,PEARSALL,TX,78061,TX - San Antonio
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,MARLIN,TX,76661,TX - Waco
450584,WILBARGER GENERAL HOSPITAL,920 HILLCREST DR,VERNON,TX,76384,TX - Wichita Falls
450620,DIMMIT COUNTY MEMORIAL HOSPITAL,704 HOSPITAL DRIVE,CARRIZO SPRINGS,TX,78834,TX - San Antonio
450827,KELL WEST REGIONAL HOSPITAL,5402 KELL WEST BOULEVARD,WICHITA FALLS,TX,76310,TX - Wichita Falls
460003,SALT LAKE REGIONAL MEDICAL CENTER,1050 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,UT - Salt Lake City
460026,SEVIER VALLEY MEDICAL CENTER,1000 NORTH MAIN STREET,RICHFIELD,UT,84701,UT - Salt Lake City
460035,BEAVER VALLEY HOSPITAL,1109 NORTH 100 WEST,BEAVER,UT,84713,UT - Provo
460052,TIMPANOGOS REGIONAL HOSPITAL,750 WEST 800 NORTH,OREM,UT,84057,UT - Provo
460058,RIVERTON HOSPITAL,3741 WEST 12600 SOUTH,RIVERTON,UT,84065,UT - Salt Lake City
500037,TOPPENISH COMMUNITY HOSPITAL,502 W FOURTH AVE,TOPPENISH,WA,98948,WA - Yakima
500060,CASCADE VALLEY HOSPITAL,330 S STILLAGUAMISH AVE,ARLINGTON,WA,98223,WA - Everett
500084,VALLEY GENERAL HOSPITAL,14701 179TH SE,MONROE,WA,98272,WA - Everett
500148,WENATCHEE VALLEY HOSPITAL,820 NORTH CHELAN STREET,WENATCHEE,WA,98801,WA - Spokane
530015,ST JOHNS MEDICAL CENTER,625 EAST BROADWAY,JACKSON,WY,83001,UT - Salt Lake City
530032,EVANSTON REGIONAL HOSPITAL,190 ARROWHEAD DR,EVANSTON,WY,82930,UT - Salt Lake City
670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,"5656 BEE CAVES ROAD, SUITE M-302",AUSTIN,TX,78746,TX - Austin
670050,TRUSTPOINT HOSPITAL,4302 PRINCETON,LUBBOCK,TX,79415,TX - Lubbock
670075,"ST LUKE'S HOSPITAL AT THE VINTAGE, LLC",20171 CHASEWOOD PARK DRIVE,HOUSTON,TX,77070,TX - Houston
10058,BIBB MEDICAL CENTER,208 PIERSON AVE,CENTREVILLE,AL,35042,AL - Tuscaloosa
10102,J PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726,AL - Birmingham
50548,FAIRVIEW DEVELOPMENTAL CENTER,2501 HARBOR BOULEVARD,COSTA MESA,CA,92626,CA - Orange County
50618,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DR,BIG BEAR LAKE,CA,92315,CA - San Bernardino
60049,YAMPA VALLEY MEDICAL CENTER,1024 CENTRAL PARK DR,STEAMBOAT SPRIN,CO,80487,CO - Denver
430084,PHS INDIAN HOSPITAL AT ROSEBUD,400 SOLDIER CREEK ROAD,ROSEBUD,SD,57570,SD - Sioux Falls
460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH (75-2),ROOSEVELT,UT,84066,UT - Salt Lake City
250079,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,47 SOUTH 4 ST,ROLLING FORK,MS,39159,MS - Jackson
490142,UVA HEALTH SCIENCES CENTER,2965 IVY RD,CHARLOTTESVILLE,VA,22908,VA - Charlottesville
50137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA ST,PANORAMA CITY,CA,91402,CA - Los Angeles
190005,CHARITY HOSPITAL & MEDICAL CENTER OF LOUI AT NO,2021 PERDIDO ST  4FLOOR,NEW ORLEANS,LA,70112,LA - New Orleans
190257,GREEN CLINIC SURGICAL HOSPITAL,1118 FARMERVILLE STREET,RUSTON,LA,71270,LA - Shreveport
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,CA - San Francisco
190246,P & S SURGICAL HOSPITAL,312 GRAMMONT ST SUITE 101,MONROE,LA,71201,LA - Monroe
450824,HEART HOSPITAL OF AUSTIN,3801 NORTH LAMAR BOULEVARD,AUSTIN,TX,78756,TX - Austin
450878,TEXSAN HEART HOSPITAL,6700 IH 10 WEST,SAN ANTONIO,TX,78201,TX - San Antonio
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,811 WRIGHT STREET,ARLINGTON,TX,76012,TX - Fort Worth
670019,UNIVERSITY GENERAL HOSPITAL,7501 FANNIN,HOUSTON,TX,77054,TX - Houston
360347,MEDICAL CENTER OF NEWARK LLC,2000 TAMARACK ROAD,NEWARK,OH,43055,OH - Columbus
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,TN - Nashville
50770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,CA - San Diego
50139,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,CA,90242,CA - Los Angeles
50264,SAN LEANDRO HOSPITAL,13855 E 14TH STREET,SAN LEANDRO,CA,94578,CA - Alameda County
50760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CA - Contra Costa County
50561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,CA - Los Angeles
50680,NORTHBAY VACAVALLEY HOSPITAL,1000 NUT TREE ROAD,VACAVILLE,CA,95688,CA - Contra Costa County
50748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,CA - Stockton
440152,REGIONAL MEDICAL CENTER AT MEMPHIS,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,TN - Memphis
170075,MERCY HOSPITAL,218 E PACK ST,MOUNDRIDGE,KS,67107,KS - Wichita
190006,UNIVERSITY MEDICAL CENTER,2390 WEST CONGRESS,LAFAYETTE,LA,70506,LA - Lafayette
190122,EARL K LONG MEDICAL CENTER,5825 AIRLINE HIGHWAY,BATON ROUGE,LA,70805,LA - Baton Rouge
250060,JEFFERSON COUNTY HOSPITAL,809 S MAIN BOX 577,FAYETTE,MS,39069,MS - Jackson
210058,JAMES LAWRENCE KERNAN HOSPITAL INC,2200 KERNAN DRIVE,BALTIMORE,MD,21207,MD - Baltimore
100315,VIERA HOSPITAL,8745 N WICKHAM RD,VIERA,FL,32940,FL - Orlando
420104,MOUNT PLEASANT HOSPITAL,3500 HIGHWAY 17 NORTH,MOUNT PLEASANT,SC,29466,SC - Charleston
140301,OAK FOREST HOSPITAL,159TH & CICERO AVENUE,OAK FOREST,IL,60452,IL - Blue Island
340148,MEDICAL PARK HOSPITAL,1950 S HAWTHORNE RD,WINSTON-SALEM,NC,27103,NC - Winston-Salem
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC","2408 EAST 81ST STREET, SUITE 300",TULSA,OK,74137,OK - Tulsa
410010,WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,RI,2905,RI - Providence
670061,SOUTH TEXAS SURGICAL HOSPITAL,6130 PARKWAY DRIVE,CORPUS CHRISTI,TX,78414,TX - Corpus Christi
220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,2120,MA - Boston
380056,SANTIAM MEMORIAL HOSPITAL,1401 N 10TH AVENUE,STAYTON,OR,97383,OR - Salem
10138,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,AL,36925,MS - Meridian
20027,MT EDGECUMBE HOSPITAL,222 TONGASS DR,SITKA,AK,99835,AK - Anchorage
50046,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,CA,93023,CA - Ventura
370172,CHOCTAW NATION HEALTHCARE,1 CHOCTAW WAY,TALIHINA,OK,74571,AR - Fort Smith
390312,CANCER TREATMENT CENTERS OF AMERICA,1331 EAST WYOMING AVENUE,PHILADELPHIA,PA,19124,PA - Philadelphia
30107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,AZ - Mesa
30108,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,AZ - Phoenix
